"","ccode","idacr","leader","syear","eyear","startdate","enddate","entry","exit","exitcode","yrborn","coup_exit","tenure","coup_entry"
"1935",790,"NEP","Prachanda",2008,2009,2008-08-18,2009-05-25,"Regular","Regular","Regular",1954,0,280,0
"1936",790,"NEP","Madhav Kumar Nepal",2009,2011,2009-05-25,2011-02-06,"Regular","Regular","Regular",1953,0,622,0
"1937",790,"NEP","Nath Khanal",2011,2011,2011-02-06,2011-08-29,"Regular","Regular","Regular",1950,0,204,0
"1938",790,"NEP","Bhattarai",2011,2013,2011-08-29,2013-03-14,"Regular","Regular","Regular",1954,0,563,0
"1939",790,"NEP","Khil Raj Regmi",2013,2014,2013-03-14,2014-02-11,"Regular","Regular","Regular",1949,0,334,0
"1940",790,"NEP","Sushil Koirala",2014,2015,2014-02-11,2015-10-10,"Regular","Regular","Regular",1939,0,606,0
"1941",790,"NEP","Khadga Prasad Sharma Oli",2015,2015,2015-10-10,2015-12-31,"Regular","Still in Office","Still in Office",1952,0,82,0
"1942",800,"THI","Pridi Banomyong",1944,1946,1944-08-02,1946-08-21,"Regular","Regular","Regular",1900,0,749,NA
"1943",800,"THI","Thawan Thamrongnawasawat",1946,1947,1946-08-23,1947-11-08,"Regular","Irregular","Removed by Military, without Foreign Support",1901,1,442,0
"1944",800,"THI","Plaek Pibulsongkram",1947,1957,1947-11-08,1957-09-16,"Regular","Irregular","Removed by Military, without Foreign Support",1897,1,3600,1
"1945",800,"THI","Pote Sarasin",1957,1957,1957-09-21,1957-12-27,"Irregular","Regular","Regular",1906,0,97,1
"1946",800,"THI","Thanon Kittakachorn",1957,1958,1957-12-27,1958-10-20,"Regular","Regular","Regular",1911,0,297,0
"1947",800,"THI","Sarit",1958,1963,1958-10-20,1963-12-08,"Irregular","Natural Death","Regular",1908,0,1875,0
"1948",800,"THI","Thanon Kittakachorn",1963,1973,1963-12-08,1973-10-13,"Regular","Irregular","Popular Protest, without Foreign Support",1911,0,3597,0
"1949",800,"THI","Sanya",1973,1975,1973-10-14,1975-02-21,"Irregular","Regular","Regular",1907,0,495,0
"1950",800,"THI","Seni Pramoj",1975,1975,1975-02-21,1975-03-06,"Regular","Regular","Regular",1905,0,13,0
"1951",800,"THI","Kukrot Pramoj",1975,1976,1975-03-17,1976-04-16,"Regular","Regular","Regular",1911,0,396,0
"1952",800,"THI","Seni Pramoj",1976,1976,1976-04-20,1976-10-06,"Regular","Irregular","Removed by Military, without Foreign Support",1905,1,169,0
"1953",800,"THI","Sangad",1976,1976,1976-10-06,1976-10-22,"Irregular","Regular","Regular",1915,0,16,1
"1954",800,"THI","Thanin Kraivichien",1976,1977,1976-10-22,1977-10-20,"Irregular","Irregular","Removed by Military, without Foreign Support",1927,1,363,0
"1955",800,"THI","Sangad",1977,1977,1977-10-20,1977-11-12,"Irregular","Regular","Regular",1915,0,23,1
"1956",800,"THI","Kriangsak",1977,1980,1977-11-12,1980-02-29,"Irregular","Regular","Regular",1917,0,839,0
"1957",800,"THI","Prem",1980,1988,1980-03-03,1988-08-04,"Regular","Regular","Regular",1920,0,3076,0
"1958",800,"THI","Choonhavan",1988,1991,1988-08-04,1991-02-23,"Regular","Irregular","Removed by Military, without Foreign Support",1922,1,933,0
"1959",800,"THI","Panyarachun",1991,1992,1991-03-07,1992-04-04,"Regular","Regular","Regular",1932,0,394,1
"1960",800,"THI","Kraprayoon",1992,1992,1992-04-05,1992-05-24,"Regular","Regular","Regular",1932,0,49,0
"1961",800,"THI","Panyarachun",1992,1992,1992-06-10,1992-09-23,"Regular","Regular","Regular",1932,0,105,0
"1962",800,"THI","Leekpai",1992,1995,1992-09-23,1995-07-13,"Regular","Regular","Regular",1938,0,1023,0
"1963",800,"THI","Silpa-Archa",1995,1996,1995-07-13,1996-12-01,"Regular","Regular","Regular",1932,0,507,0
"1964",800,"THI","Chavalit Yongchaiyudh",1996,1997,1996-12-01,1997-11-09,"Regular","Regular","Regular",1932,0,343,0
"1965",800,"THI","Leekpai",1997,2001,1997-11-09,2001-02-09,"Regular","Regular","Regular",1938,0,1188,0
"1966",800,"THI","Thaksin Shinawatra",2001,2006,2001-02-10,2006-09-19,"Regular","Irregular","Removed by Military, without Foreign Support",1949,1,2047,0
"1967",800,"THI","Chulanont",2006,2008,2006-09-19,2008-01-29,"Regular","Regular","Regular",1943,0,497,1
"1968",800,"THI","Sundaravej",2008,2008,2008-01-29,2008-09-09,"Regular","Regular","Regular",1935,0,224,0
"1969",800,"THI","Wongsawat",2008,2008,2008-09-09,2008-12-02,"Regular","Regular","Regular",1947,0,84,0
"1970",800,"THI","Chanweerakul",2008,2008,2008-12-02,2008-12-15,"Regular","Regular","Regular",1936,0,13,0
"1971",800,"THI","Vejjajiva",2008,2011,2008-12-15,2011-08-08,"Regular","Regular","Regular",1964,0,966,0
"1972",800,"THI","Yingluck Shinawatra",2011,2014,2011-08-08,2014-05-07,"Regular","Regular","Regular",1967,0,1003,0
"1973",800,"THI","Niwattumrong Boonsongpaisan",2014,2014,2014-05-07,2014-05-22,"Regular","Irregular","Removed by Military, without Foreign Support",1948,1,15,0
"1974",800,"THI","Prayuth Chan-ocha",2014,2023,2014-05-22,2023-08-22,"Irregular","Regular","Still in Office",1954,0,3379,1
"1975",811,"CAM","Sihanouk",1953,1970,1953-11-09,1970-03-18,"Regular","Irregular","Removed by Military, without Foreign Support",1922,1,5973,NA
"1976",811,"CAM","Lon Nol",1970,1975,1970-03-18,1975-04-10,"Irregular","Irregular","Removed by Rebels, without Foreign Support",1913,0,1849,1
"1977",811,"CAM","Pol Pot",1975,1979,1975-04-11,1979-01-07,"Irregular","Foreign","Removed through Threat of Foreign Force",1925,0,1367,0
"1978",811,"CAM","Heng Samrin",1979,1985,1979-01-07,1985-01-14,"Regular","Regular","Regular",1934,0,2199,0
"1979",811,"CAM","Hun Sen",1985,2023,1985-01-14,2023-08-22,"Regular","Regular","Regular",1952,0,14099,0
"1980",811,"CAM","Ranariddh",1993,1997,1993-09-21,1997-07-06,"Regular","Irregular","Removed by Other Government Actors, without Foreign Support",1944,1,1384,0
"1981",811,"CAM","Hun Sen",1997,2023,1997-07-06,2023-08-22,"Irregular","Regular","Still in Office",1952,0,9543,1
"1982",812,"LAO","Souvanna Phouma",1951,1954,1951-11-21,1954-11-25,"Regular","Regular","Regular",1901,0,1100,NA
"1983",812,"LAO","Katay Don Sasorith",1954,1956,1954-11-25,1956-03-21,"Regular","Regular","Regular",1904,0,482,0
"1984",812,"LAO","Souvanna Phouma",1956,1958,1956-03-21,1958-07-22,"Regular","Regular","Regular",1901,0,853,0
"1985",812,"LAO","Sananikone",1958,1959,1958-08-15,1959-12-31,"Regular","Irregular","Removed by Military, without Foreign Support",1903,1,503,0
"1986",812,"LAO","Nosavan",1959,1960,1959-12-31,1960-01-07,"Irregular","Regular","Regular",1920,0,7,1
"1987",812,"LAO","Kou Abhay Og Long",1960,1960,1960-01-07,1960-05-31,"Irregular","Regular","Regular",1892,0,145,0
"1988",812,"LAO","Somsanith",1960,1960,1960-05-31,1960-08-09,"Irregular","Irregular","Removed by Military, without Foreign Support",1913,1,70,0
"1989",812,"LAO","Kong Le",1960,1960,1960-08-09,1960-08-15,"Irregular","Regular","Regular",1934,0,6,1
"1990",812,"LAO","Souvanna Phouma",1960,1960,1960-08-15,1960-12-10,"Irregular","Irregular","Removed by Military, without Foreign Support",1901,1,117,0
"1991",812,"LAO","Boun Oum",1960,1962,1960-12-13,1962-06-22,"Irregular","Regular","Regular",1912,0,556,1
"1992",812,"LAO","Souvanna Phouma",1962,1964,1962-06-24,1964-04-19,"Regular","Irregular","Removed by Military, without Foreign Support",1901,1,665,0
"1993",812,"LAO","Kouprasith",1964,1964,1964-04-19,1964-04-20,"Irregular","Regular","Regular",1926,0,1,1
"1994",812,"LAO","Souvanna Phouma",1964,1975,1964-04-20,1975-12-02,"Regular","Irregular","Removed by Rebels, with Foreign Support",1901,0,4243,0
"1995",812,"LAO","Phomivan",1975,1992,1975-12-02,1992-11-25,"Irregular","Natural Death","Regular",1920,0,6203,0
"1996",812,"LAO","Phounsavanh",1992,1998,1992-11-25,1998-02-24,"Regular","Regular","Regular",1914,0,1917,0
"1997",812,"LAO","Siphandon",1998,2006,1998-02-24,2006-06-08,"Regular","Regular","Regular",1924,0,3026,0
"1998",812,"LAO","Sayasone",2006,2015,2006-06-08,2015-12-31,"Regular","Still in Office","Still in Office",1936,0,3493,0
"1999",816,"DRV","Ho Chi Minh",1945,1969,1945-09-02,1969-09-03,"Irregular","Natural Death","Regular",1890,0,8767,NA
"2000",816,"DRV","Le Duan",1969,1986,1969-09-03,1986-07-10,"Regular","Natural Death","Regular",1908,0,6154,0
"2001",816,"DRV","Truong Chinh",1986,1986,1986-07-10,1986-12-18,"Regular","Regular","Regular",1907,0,161,0
"2002",816,"DRV","Nguyen Van Linh",1986,1991,1986-12-18,1991-06-27,"Regular","Regular","Regular",1915,0,1652,0
"2003",816,"DRV","Do Muoi",1991,1997,1991-06-27,1997-12-29,"Regular","Regular","Regular",1917,0,2377,0
"2004",816,"DRV","Phieu",1997,2001,1997-12-29,2001-04-22,"Regular","Regular","Regular",1931,0,1210,0
"2005",816,"DRV","Nong Duc Manh",2001,2011,2001-04-23,2011-01-19,"Regular","Regular","Regular",1940,0,3558,0
"2006",816,"DRV","Phu Trong",2011,2015,2011-01-19,2015-12-31,"Regular","Still in Office","Still in Office",1944,0,1807,0
"2007",817,"RVN","Pham Buu Loc",1954,1954,1954-01-12,1954-06-16,"Regular","Regular","Regular",1915,0,155,NA
"2008",817,"RVN","Quat",1954,1954,1954-06-16,1954-06-26,"Regular","Regular","Regular",1909,0,10,0
"2009",817,"RVN","Ngo Dinh Diem",1954,1963,1954-06-26,1963-11-01,"Irregular","Irregular","Removed by Military, without Foreign Support",1901,1,3415,0
"2010",817,"RVN","Minh",1963,1964,1963-11-01,1964-01-30,"Irregular","Irregular","Removed by Military, without Foreign Support",1916,1,90,1
"2011",817,"RVN","Khanh",1964,1964,1964-01-30,1964-11-04,"Irregular","Irregular","Popular Protest, without Foreign Support",1927,0,279,1
"2012",817,"RVN","Van Huong",1964,1965,1964-11-04,1965-01-26,"Irregular","Irregular","Removed by Military, without Foreign Support",1903,1,83,0
"2013",817,"RVN","Khahn",1965,1965,1965-01-26,1965-02-20,"Irregular","Irregular","Removed in Military Power Struggle Short of Coup",1927,0,25,1
"2014",817,"RVN","Quat",1965,1965,1965-02-20,1965-06-12,"Irregular","Irregular","Removed by Military, without Foreign Support",1909,1,112,0
"2015",817,"RVN","Van Thieu",1965,1975,1965-06-14,1975-04-21,"Irregular","Foreign","Removed through Threat of Foreign Force",1923,0,3598,1
"2016",817,"RVN","Minh",1975,1975,1975-04-28,1975-04-30,"Regular","Foreign","Removed through Threat of Foreign Force",1916,0,2,0
"2017",820,"MAL","Rahman",1957,1959,1957-08-31,1959-04-15,"Regular","Regular","Regular",1895,0,592,NA
"2018",820,"MAL","Razak",1959,1959,1959-04-15,1959-08-21,"Regular","Regular","Regular",1922,0,128,0
"2019",820,"MAL","Rahman",1959,1970,1959-08-21,1970-09-22,"Regular","Regular","Regular",1895,0,4050,0
"2020",820,"MAL","Razak",1970,1976,1970-09-22,1976-01-14,"Regular","Natural Death","Regular",1922,0,1940,0
"2021",820,"MAL","Hussein Bin Onn",1976,1981,1976-01-14,1981-07-16,"Regular","Retired Due to Ill Health","Regular",1922,0,2010,0
"2022",820,"MAL","Mahatir Bin Mohammad",1981,2003,1981-07-16,2003-10-31,"Regular","Regular","Regular",1925,0,8142,0
"2023",820,"MAL","Ahmad Badawi",2003,2009,2003-10-31,2009-04-03,"Regular","Regular","Regular",1939,0,1981,0
"2024",820,"MAL","Najib Tun Razak",2009,2015,2009-04-03,2015-12-31,"Regular","Still in Office","Still in Office",1953,0,2463,0
"2025",830,"SIN","Lee Kuan Yew",1959,1990,1959-06-05,1990-11-28,"Regular","Regular","Regular",1923,0,11499,NA
"2026",830,"SIN","Goh Chok Tong",1990,2004,1990-11-28,2004-08-12,"Regular","Regular","Regular",1941,0,5006,0
"2027",830,"SIN","Lee Hsien Loong",2004,2015,2004-08-12,2015-12-31,"Regular","Still in Office","Still in Office",1952,0,4158,0
"2028",835,"BRU","Hassanal Bolkiah",1967,2015,1967-10-04,2015-12-31,"Regular","Still in Office","Still in Office",1946,0,17620,NA
"2029",840,"PHI","Roxas",1946,1948,1946-07-04,1948-04-16,"Regular","Natural Death","Regular",1892,0,652,NA
"2030",840,"PHI","Quirrino",1948,1953,1948-04-16,1953-12-30,"Regular","Regular","Regular",1890,0,2084,0
"2031",840,"PHI","Magsaysay",1953,1957,1953-12-30,1957-03-17,"Regular","Natural Death","Regular",1907,0,1173,0
"2032",840,"PHI","Garcia",1957,1961,1957-03-17,1961-11-14,"Regular","Regular","Regular",1896,0,1703,0
"2033",840,"PHI","Macapagal",1961,1965,1961-11-14,1965-12-30,"Regular","Regular","Regular",1910,0,1507,0
"2034",840,"PHI","Marcos",1965,1986,1965-12-30,1986-02-25,"Regular","Irregular","Popular Protest, without Foreign Support",1917,0,7362,0
"2035",840,"PHI","Aquino",1986,1992,1986-02-25,1992-06-30,"Irregular","Regular","Regular",1933,0,2317,0
"2036",840,"PHI","Ramos",1992,1998,1992-06-30,1998-06-30,"Regular","Regular","Regular",1928,0,2191,0
"2037",840,"PHI","Estrada",1998,2001,1998-06-30,2001-01-20,"Regular","Regular","Regular",1937,0,935,0
"2038",840,"PHI","Gloria Macapagal-Arroyo",2001,2010,2001-01-21,2010-06-30,"Regular","Regular","Regular",1947,0,3447,0
"2039",840,"PHI","Benigno Aquino III",2010,2015,2010-06-30,2015-12-31,"Regular","Still in Office","Still in Office",1960,0,2010,0
"2040",850,"INS","Sukarno",1945,1948,1945-08-17,1948-12-18,"Regular","Foreign","Removed through Threat of Foreign Force",1901,0,1219,NA
"2041",850,"INS","Louis Beel",1948,1949,1948-12-18,1949-05-19,"Foreign Imposition","Foreign","Irregular, Other",1902,0,152,0
"2042",850,"INS","A. H. J. Lovink",1949,1949,1949-05-19,1949-12-27,"Foreign Imposition","Regular","Regular",1902,0,222,0
"2043",850,"INS","Sukarno",1949,1966,1949-12-27,1966-03-12,"Regular","Irregular","Removed by Military, without Foreign Support",1901,1,5919,0
"2044",850,"INS","Suharto",1966,1998,1966-03-12,1998-05-21,"Irregular","Regular","Regular",1921,0,11758,1
"2045",850,"INS","Habibie",1998,1999,1998-05-21,1999-10-20,"Regular","Regular","Regular",1936,0,517,0
"2046",850,"INS","Wahid",1999,2001,1999-10-20,2001-07-23,"Regular","Regular","Regular",1940,0,642,0
"2047",850,"INS","Megawati Sukarnoputri",2001,2004,2001-07-24,2004-10-20,"Regular","Regular","Regular",1947,0,1184,0
"2048",850,"INS","Bambang Yudhoyono",2004,2014,2004-10-20,2014-10-20,"Regular","Regular","Regular",1949,0,3652,0
"2049",850,"INS","Joko Widodo",2014,2015,2014-10-20,2015-12-31,"Regular","Still in Office","Still in Office",1961,0,437,0
"2050",860,"ETM","Gusmao",2002,2007,2002-05-20,2007-05-20,"Regular","Regular","Regular",1946,0,1826,NA
"2051",860,"ETM","Ramos-Horta",2007,2008,2007-05-20,2008-02-11,"Regular","Retired Due to Ill Health","Regular",1949,0,267,0
"2052",860,"ETM","Fernando de Araújo",2008,2008,2008-02-13,2008-04-17,"Regular","Retired Due to Ill Health","Regular",1963,0,64,0
"2053",860,"ETM","Ramos-Horta",2008,2012,2008-04-17,2012-05-20,"Regular","Retired Due to Ill Health","Regular",1949,0,1494,0
"2054",860,"ETM","Ruak",2012,2015,2012-05-20,2015-12-31,"Regular","Still in Office","Still in Office",1956,0,1320,0
"2055",900,"AUL","Chifley",1945,1949,1945-07-13,1949-12-19,"Regular","Regular","Regular",1885,0,1620,NA
"2056",900,"AUL","Menzies",1949,1966,1949-12-19,1966-01-26,"Regular","Regular","Regular",1894,0,5882,0
"2057",900,"AUL","Holt",1966,1967,1966-01-27,1967-12-19,"Regular","Natural Death","Regular",1908,0,691,0
"2058",900,"AUL","McEwen",1967,1968,1967-12-19,1968-01-10,"Regular","Regular","Regular",1900,0,22,0
"2059",900,"AUL","Gorton",1968,1971,1968-01-10,1971-03-10,"Regular","Regular","Regular",1911,0,1155,0
"2060",900,"AUL","McMahon",1971,1972,1971-03-10,1972-12-05,"Regular","Regular","Regular",1908,0,636,0
