"","id","ccode","idacr","year","leader","age","group","tstart","tstop","status","GDP_growth_trend","GDP_pc_log","pop_log","polity5","polstab"
"1117",165,625,"SUD",1974,"Nimeiri",41,"B",1095,1460,0,9.97970035136215,7.78979446690598,7.15440361574808,-6,0
"1118",165,625,"SUD",1975,"Nimeiri",41,"B",1460,1825,0,3.40608226481838,7.91638122437891,7.19362045187109,-6,0
"1119",165,625,"SUD",1976,"Nimeiri",41,"B",1825,2190,0,1.63285395703225,8.05019177102815,7.23202623898581,-6,1
"1120",165,625,"SUD",1977,"Nimeiri",41,"B",2190,2555,0,0.644813461078312,8.13115534604614,7.26775778045538,-6,0
"1121",165,625,"SUD",1978,"Nimeiri",41,"B",2555,2920,0,0.00580329525073703,8.1318562458472,7.29753196483398,-6,0
"1122",165,625,"SUD",1979,"Nimeiri",41,"B",2920,3285,0,-0.341035574830691,8.10557136958149,7.33033574678432,-6,0
"1123",165,625,"SUD",1980,"Nimeiri",41,"B",3285,3650,0,0.828885304850509,8.12176583608241,7.36936628851251,-6,0
"1124",165,625,"SUD",1981,"Nimeiri",41,"B",3650,4015,0,-12.534848004358,8.15833815852384,7.40627226126517,-6,0
"1125",165,625,"SUD",1982,"Nimeiri",41,"B",4015,4380,0,5.24988496518265,8.20556235631577,7.44418022610325,-6,0
"1126",165,625,"SUD",1983,"Nimeiri",41,"B",4380,4745,0,-0.237450608834573,8.19746164423839,7.47619261383335,-6,6
"1127",165,625,"SUD",1984,"Nimeiri",41,"B",4745,5007,1,-0.346206814592617,8.1884732678155,7.51347954333635,-6,6
"1128",166,625,"SUD",1985,"Abdul Rahman Swaredahab",51,"B",0,365,0,-0.156910722831434,8.18683268009501,7.54722210787256,-3,6
"1129",166,625,"SUD",1986,"Abdul Rahman Swaredahab",51,"B",365,395,0,-7.80505407646629,8.23422691543012,7.58738855670187,7,6
"1130",167,625,"SUD",1999,"Al-Bashir",55,"A",0,365,0,0.858627375519549,8.70943092006411,7.9476506458498,-6,6
"1131",167,625,"SUD",2000,"Al-Bashir",55,"A",365,730,0,0.674047007074077,8.75385487960553,7.97117345684188,-6,6
"1132",167,625,"SUD",2001,"Al-Bashir",55,"A",730,1095,0,1.04583949182563,8.81044218974232,7.9958487719182,-6,6
"1133",167,625,"SUD",2002,"Al-Bashir",55,"A",1095,1460,0,1.18311922965982,8.8716336006408,8.01653833625143,-6,6
"1134",167,625,"SUD",2003,"Al-Bashir",55,"A",1460,1825,0,1.13514952102402,8.93281732147136,8.04128609092386,-6,5
"1135",167,625,"SUD",2004,"Al-Bashir",55,"A",1825,2190,0,1.01815242741475,8.99352450855169,8.06398469108168,-6,5
"1136",167,625,"SUD",2005,"Al-Bashir",55,"A",2190,2555,0,1.7940569843884,9.10049068393412,8.09072587279957,-3,5
"1137",167,625,"SUD",2006,"Al-Bashir",55,"A",2555,2920,0,1.55097375778782,9.21679976510539,8.11897605319946,-3,5
"1138",167,625,"SUD",2007,"Al-Bashir",55,"A",2920,3285,0,0.892944404689503,9.30200947655857,8.13908183485204,-3,5
"1139",167,625,"SUD",2008,"Al-Bashir",55,"A",3285,3650,0,0.550808583928946,9.35999995332988,8.158884341952,-3,5
"1140",167,625,"SUD",2009,"Al-Bashir",55,"A",3650,4015,0,0.90613968963901,9.4389540548038,8.18977325878036,-3,5
"1141",167,625,"SUD",2010,"Al-Bashir",55,"A",4015,4380,0,1.1232692150989,9.52184074809238,8.21969967713243,-2,5
"1142",168,630,"IRN",1951,"Mohammad Mossadeg",69,"B",0,365,0,0.665466486509866,8.53774044337144,7.49967450419317,4,0
"1143",168,630,"IRN",1952,"Mohammad Mossadeg",69,"B",365,730,0,0.369105599696512,8.54747833175214,7.52162275237628,4,0
"1144",168,630,"IRN",1953,"Mohammad Mossadeg",69,"B",730,842,1,0.544575554445613,8.55884095689379,7.54661732564169,-10,1
"1145",169,630,"IRN",1953,"Mohammad Reza",34,"B",0,365,0,0.544575554445613,8.55884095689379,7.54661732564169,-10,1
"1146",169,630,"IRN",1954,"Mohammad Reza",34,"B",365,730,0,1.05752285726874,8.57308966489984,7.56929826691508,-10,0
"1147",169,630,"IRN",1955,"Mohammad Reza",34,"B",730,1095,0,2.72871206361727,8.60492509209965,7.59333792042314,-10,0
"1148",169,630,"IRN",1956,"Mohammad Reza",34,"B",1095,1460,0,3.9881122371553,8.67935574742052,7.62405779356404,-10,0
"1149",169,630,"IRN",1957,"Mohammad Reza",34,"B",1460,1825,0,2.66051153384714,8.78366194401282,7.65364954666069,-10,0
"1150",169,630,"IRN",1958,"Mohammad Reza",34,"B",1825,2190,0,1.58170771767933,8.89319694453472,7.68419434445605,-10,0
"1151",169,630,"IRN",1959,"Mohammad Reza",34,"B",2190,2555,0,0.86700294294818,8.97713234329434,7.71409542135335,-10,0
"1152",169,630,"IRN",1960,"Mohammad Reza",34,"B",2555,2920,0,0.499121224902754,9.02793753187883,7.73906224959114,-10,0
"1153",169,630,"IRN",1961,"Mohammad Reza",34,"B",2920,3285,0,0.760150474941897,9.09065237302883,7.76562802762117,-10,0
"1154",169,630,"IRN",1962,"Mohammad Reza",34,"B",3285,3650,0,0.890104512612801,9.14953025170597,7.79299116209501,-10,0
"1155",169,630,"IRN",1963,"Mohammad Reza",34,"B",3650,4015,0,1.11414209458935,9.21336399621378,7.81485914049298,-10,1
"1156",169,630,"IRN",1964,"Mohammad Reza",34,"B",4015,4380,0,1.31280498705076,9.29375084849856,7.84011343566687,-10,0
"1157",169,630,"IRN",1965,"Mohammad Reza",34,"B",4380,4745,0,1.69050637711583,9.40572679386124,7.86989891311144,-10,0
"1158",169,630,"IRN",1966,"Mohammad Reza",34,"B",4745,5110,0,1.14303902518225,9.50299177681799,7.89745185085863,-10,0
"1159",169,630,"IRN",1967,"Mohammad Reza",34,"B",5110,5475,0,1.12329953405233,9.61091005033089,7.92469681320525,-10,0
"1160",169,630,"IRN",1968,"Mohammad Reza",34,"B",5475,5840,0,1.03736514943111,9.7203912356931,7.9529073658101,-10,0
"1161",169,630,"IRN",1969,"Mohammad Reza",34,"B",5840,6205,0,0.912275582389569,9.81651941097547,7.97805039426847,-10,0
"1162",169,630,"IRN",1970,"Mohammad Reza",34,"B",6205,6570,0,0.462492058522978,9.86622328429578,7.99027510915793,-10,0
"1163",169,630,"IRN",1971,"Mohammad Reza",34,"B",6570,6935,0,1.34989380606228,9.97990200913696,8.01697345915413,-10,0
"1164",169,630,"IRN",1972,"Mohammad Reza",34,"B",6935,7300,0,1.56276052920459,10.1125269056233,8.04854000990535,-10,0
"1165",169,630,"IRN",1973,"Mohammad Reza",34,"B",7300,7665,0,1.32779660557448,10.2423353581149,8.08435370048426,-10,0
"1166",169,630,"IRN",1974,"Mohammad Reza",34,"B",7665,8030,0,1.03151330728901,10.3714481274169,8.12675639047757,-10,1
"1167",169,630,"IRN",1975,"Mohammad Reza",34,"B",8030,8395,0,0.489630908878075,10.437481867338,8.15563548904796,-10,1
"1168",169,630,"IRN",1976,"Mohammad Reza",34,"B",8395,8760,0,0.605341032181229,10.5047216989527,8.18891604314065,-10,0
"1169",169,630,"IRN",1977,"Mohammad Reza",34,"B",8760,9125,0,-0.333035332077995,10.473645264333,8.21792964518735,-10,0
"1170",169,630,"IRN",1978,"Mohammad Reza",34,"B",9125,9281,1,-2.78905401011286,10.3686432934876,8.24138198065471,-10,4
"1171",170,640,"TUR",1960,"Gursel",65,"B",0,365,0,0.493312689945378,9.46507266381241,8.01362880758931,9,0
"1172",170,640,"TUR",1961,"Gursel",65,"B",365,532,0,0.712335462352582,9.49428780433305,8.03497705211831,9,0
"1173",171,640,"TUR",1971,"Erim",59,"B",0,365,0,1.14414793440509,10.0817105968906,8.26812523792026,-2,0
"1174",171,640,"TUR",1972,"Erim",59,"B",365,395,0,1.36138055673445,10.1534798293821,8.29493374916241,-2,0
"1175",172,640,"TUR",1980,"Evren",63,"B",0,365,0,0.4288568154308,10.4697215630709,8.4667643653735,-5,4
"1176",172,640,"TUR",1981,"Evren",63,"B",365,730,0,10.0806759342615,10.5192959706322,8.49154117374396,-5,2
"1177",172,640,"TUR",1982,"Evren",63,"B",730,1095,0,1.775024935159,10.5508523572428,8.51388994168911,-5,2
"1178",172,640,"TUR",1983,"Evren",63,"B",1095,1159,0,1.72139377648567,10.600239677469,8.53392896385423,7,2
"1179",173,640,"TUR",1997,"Yilmaz",50,"B",0,365,0,1.57977348679354,11.276635058734,8.79588648557498,7,3
"1180",173,640,"TUR",1998,"Yilmaz",50,"B",365,560,0,0.348175699958886,11.2989801300588,8.81173940167922,7,3
"1181",174,640,"TUR",2017,"Erdogan",63,"A",0,365,0,1.45411478419557,12.1888724618381,9.08152140128659,-4,2
"1182",174,640,"TUR",2018,"Erdogan",63,"A",365,730,0,0.84633515209765,12.2287839453966,9.0910267405555,-4,2
"1183",175,645,"IRQ",1958,"Karrim Kassem",44,"B",0,365,0,1.14198771071522,8.33846907606341,6.53602325836036,-5,1
"1184",175,645,"IRQ",1959,"Karrim Kassem",44,"B",365,730,0,1.12171280862707,8.41260704252573,6.56977029874103,-5,1
"1185",175,645,"IRQ",1960,"Karrim Kassem",44,"B",730,1095,0,1.41128464170755,8.50875024988072,6.61031643027762,-5,0
"1186",175,645,"IRQ",1961,"Karrim Kassem",44,"B",1095,1460,0,0.962241374325143,8.58683212082948,6.64256632884372,-5,5
"1187",175,645,"IRQ",1962,"Karrim Kassem",44,"B",1460,1670,1,0.749741304202339,8.649570718594,6.67539437811832,-5,5
"1188",176,645,"IRQ",1963,"Salem Aref",42,"B",0,365,0,0.587689877548591,8.6967998996749,6.70616037879656,-5,5
"1189",176,645,"IRQ",1964,"Salem Aref",42,"B",365,730,0,0.897177164281379,8.75328771566574,6.73366733279527,-5,5
"1190",176,645,"IRQ",1965,"Salem Aref",42,"B",730,1095,0,0.845939436241384,8.80044019346671,6.76390569356582,-5,5
"1191",176,645,"IRQ",1966,"Salem Aref",42,"B",1095,1160,0,0.370939836923806,8.81939469492219,6.79522131779825,-5,5
"1192",177,645,"IRQ",1968,"Hassan Al-Bakr",54,"B",0,365,0,-7.84934744699399,8.69183600867208,6.83208516424186,-7,5
"1193",177,645,"IRQ",1969,"Hassan Al-Bakr",54,"B",365,730,0,0.496674055222541,8.67453619891048,6.86105143692839,-7,5
"1194",177,645,"IRQ",1970,"Hassan Al-Bakr",54,"B",730,1095,0,0.111459426347893,8.66932560734699,6.89777160757318,-7,5
"1195",177,645,"IRQ",1971,"Hassan Al-Bakr",54,"B",1095,1460,0,-0.923991473306911,8.70320410083823,6.93032368582461,-7,5
"1196",177,645,"IRQ",1972,"Hassan Al-Bakr",54,"B",1460,1825,0,9.36946599659317,8.74033034270997,6.95943839737843,-7,5
"1197",177,645,"IRQ",1973,"Hassan Al-Bakr",54,"B",1825,2190,0,4.87120237805511,8.84372561998606,6.99742229331008,-7,5
"1198",177,645,"IRQ",1974,"Hassan Al-Bakr",54,"B",2190,2555,0,1.96676268273085,8.9559829470451,7.02832908348468,-7,6
"1199",177,645,"IRQ",1975,"Hassan Al-Bakr",54,"B",2555,2920,0,1.55047065257653,9.08459141746809,7.06241354425182,-7,6
"1200",177,645,"IRQ",1976,"Hassan Al-Bakr",54,"B",2920,3285,0,1.11492370856704,9.21178762420128,7.09858636018908,-7,5
"1201",177,645,"IRQ",1977,"Hassan Al-Bakr",54,"B",3285,3650,0,0.531961309562294,9.27893568444702,7.12832431908455,-7,5
"1202",177,645,"IRQ",1978,"Hassan Al-Bakr",54,"B",3650,4015,0,1.20327341257092,9.40760054001393,7.1645579525884,-7,5
"1203",177,645,"IRQ",1979,"Hassan Al-Bakr",54,"B",4015,4016,0,1.42673148437305,9.55846481434341,7.207333807159,-9,8
"1204",178,651,"EGY",1952,"Naguib",51,"B",0,365,0,1.88690576926674,7.76728897527684,7.69906130531472,-7,1
"1205",178,651,"EGY",1953,"Naguib",51,"B",365,730,0,-0.774545667546045,7.77409497313382,7.72107862936724,-7,0
"1206",178,651,"EGY",1954,"Naguib",51,"B",730,844,0,-4.12626650589954,7.80192023112998,7.7449413297649,-7,0
"1207",180,652,"SYR",1949,"Shishakli",40,"B",0,365,0,1.34896910890352,6.9369518797143,5.91433239133258,-6,5
"1208",180,652,"SYR",1950,"Shishakli",40,"B",365,730,0,1.25434755555164,6.97135804994204,5.93074804607078,-6,0
"1209",180,652,"SYR",1951,"Shishakli",40,"B",730,1095,0,1.42919804226955,7.01433535067909,5.94709721279116,-6,0
"1210",180,652,"SYR",1952,"Shishakli",40,"B",1095,1460,0,2.5414978358318,7.10553507253843,5.96762257262241,-6,0
"1211",180,652,"SYR",1953,"Shishakli",40,"B",1460,1532,1,1.56559941236506,7.19264545772312,5.98828449610135,-6,0
"1212",181,652,"SYR",1954,"Atassi, H.",79,"B",0,365,0,1.11626214380756,7.27490358528604,6.01722000930769,4,0
"1213",181,652,"SYR",1955,"Atassi, H.",79,"B",365,555,0,0.358929570223869,7.30695614093862,6.04167275299989,7,0
"1214",182,652,"SYR",1966,"El-Atassi, N.",37,"B",0,365,0,-0.355001413288017,7.42839023356225,6.34989395108124,-8,0
"1215",182,652,"SYR",1967,"El-Atassi, N.",37,"B",365,730,0,1.85689800127356,7.4876749691147,6.38580972398037,-8,4
"1216",182,652,"SYR",1968,"El-Atassi, N.",37,"B",730,1095,0,3.31435969899315,7.55742068093012,6.41906941856202,-8,4
"1217",182,652,"SYR",1969,"El-Atassi, N.",37,"B",1095,1460,0,2.85730550003605,7.66417815239756,6.4578742258435,-8,4
"1218",182,652,"SYR",1970,"El-Atassi, N.",37,"B",1460,1722,1,0.864059231952908,7.73262740903023,6.48942071351379,-9,4
"1219",183,660,"LEB",1949,"EL Khoury",58,"A",365,730,0,0.791191296923945,6.75270836432306,4.97280188485841,1,5
"1220",183,660,"LEB",1950,"EL Khoury",58,"A",730,1095,0,0.987602150307759,6.79017034870159,4.98791922685252,1,0
